17:38:29.208 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:38:29.209 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:38:29.209 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:38:29.209 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:38:29.209 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:38:29.209 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:38:29.212 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:38:29.212 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:38:32.135 [http-nio-9001-exec-1] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 请求url : /quartz/page/index
17:38:32.135 [http-nio-9001-exec-1] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:38:32.135 [http-nio-9001-exec-1] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
17:38:32.355 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:38:32.356 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:38:32.356 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:38:32.356 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:38:32.356 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:38:32.356 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:38:32.364 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:38:32.365 [http-nio-9001-exec-9] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:39:38.779 [http-nio-9001-exec-3] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 请求url : /quartz/page/index
17:39:38.779 [http-nio-9001-exec-3] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:39:38.779 [http-nio-9001-exec-3] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
17:39:39.055 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:39:39.055 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:39:39.055 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:39:39.055 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:39:39.055 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:39:39.055 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:39:39.061 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:39:39.061 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:39:42.018 [http-nio-9001-exec-3] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 请求url : /quartz/page/index
17:39:42.018 [http-nio-9001-exec-3] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:39:42.019 [http-nio-9001-exec-3] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
17:39:42.266 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:39:42.266 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:39:42.266 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:39:42.266 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:39:42.267 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:39:42.267 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:39:42.270 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:39:42.270 [http-nio-9001-exec-2] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:40:09.213 [http-nio-9001-exec-2] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 请求url : /quartz/page/index
17:40:09.213 [http-nio-9001-exec-2] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:40:09.213 [http-nio-9001-exec-2] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
17:40:09.497 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:40:09.498 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:40:09.498 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:40:09.506 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:40:09.506 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:40:09.506 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:40:09.510 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:40:09.510 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:44:47.657 [http-nio-9001-exec-1] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 请求url : /quartz/page/index
17:44:47.657 [http-nio-9001-exec-1] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:44:47.657 [http-nio-9001-exec-1] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
17:44:47.910 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:44:47.910 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:44:47.910 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:44:47.910 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:44:47.910 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:44:47.910 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:44:47.914 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:44:47.914 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:44:51.219 [http-nio-9001-exec-2] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 请求url : /quartz/page/index
17:44:51.220 [http-nio-9001-exec-2] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:44:51.220 [http-nio-9001-exec-2] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
17:44:51.697 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:44:51.697 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:44:51.697 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:44:51.697 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:44:51.698 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:44:51.698 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:44:51.701 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:44:51.701 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:45:34.016 [http-nio-9001-exec-3] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 请求url : /quartz/page/index
17:45:34.016 [http-nio-9001-exec-3] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:45:34.016 [http-nio-9001-exec-3] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
17:45:34.825 [http-nio-9001-exec-6] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:45:34.825 [http-nio-9001-exec-6] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:45:34.825 [http-nio-9001-exec-6] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:45:34.826 [http-nio-9001-exec-6] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:45:34.826 [http-nio-9001-exec-6] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:45:34.826 [http-nio-9001-exec-6] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:45:34.832 [http-nio-9001-exec-6] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:45:34.832 [http-nio-9001-exec-6] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:49:50.572 [http-nio-9001-exec-1] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 请求url : /quartz/page/index
17:49:50.572 [http-nio-9001-exec-1] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:49:50.572 [http-nio-9001-exec-1] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
17:49:50.818 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:49:50.818 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:49:50.819 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:49:50.819 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:49:50.819 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:49:50.819 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:49:50.822 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:49:50.823 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:49:53.859 [http-nio-9001-exec-2] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 请求url : /quartz/page/index
17:49:53.860 [http-nio-9001-exec-2] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:49:53.860 [http-nio-9001-exec-2] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
17:49:54.148 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:49:54.148 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:49:54.148 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:49:54.148 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:49:54.148 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:49:54.148 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:49:54.151 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:49:54.151 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:49:55.209 [http-nio-9001-exec-6] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 请求url : /quartz/page/index
17:49:55.209 [http-nio-9001-exec-6] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:49:55.209 [http-nio-9001-exec-6] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
17:49:55.427 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:49:55.427 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:49:55.427 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:49:55.428 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:49:55.428 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:49:55.428 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:49:55.433 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:49:55.434 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:54:18.297 [QuartzScheduler_quartzScheduler-Administrator1639213277610_MisfireHandler] WARN  com.alibaba.druid.pool.DruidAbstractDataSource  - discard long time none received connection. , jdbcUrl : jdbc:mysql://localhost:3306/quartz?useUnicode=true&characterEncoding=UTF-8&serverTimezone=UTC, version : 1.2.4, lastPacketReceivedIdleMillis : 1001377
17:54:41.903 [http-nio-9001-exec-1] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 请求url : /quartz/page/index
17:54:41.903 [http-nio-9001-exec-1] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:54:41.903 [http-nio-9001-exec-1] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
17:54:42.238 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:54:42.239 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:54:42.239 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:54:42.239 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:54:42.239 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:54:42.239 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:54:42.241 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:54:42.241 [http-nio-9001-exec-7] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:54:46.115 [http-nio-9001-exec-2] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 请求url : /quartz/page/index
17:54:46.116 [http-nio-9001-exec-2] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:54:46.116 [http-nio-9001-exec-2] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
17:54:46.523 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:54:46.523 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:54:46.523 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:54:46.523 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:54:46.524 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:54:46.524 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:54:46.528 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:54:46.528 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:55:53.562 [quartzScheduler_QuartzSchedulerThread] WARN  com.alibaba.druid.pool.DruidAbstractDataSource  - discard long time none received connection. , jdbcUrl : jdbc:mysql://localhost:3306/quartz?useUnicode=true&characterEncoding=UTF-8&serverTimezone=UTC, version : 1.2.4, lastPacketReceivedIdleMillis : 95242
